Año,Mes,Día,Horas,Minutos,Segundos,Numero de pasajeros,Eventos especiales,Dia de la semana,Flujo de personas,Flujo de choferes,Clima
2024,4,22,6,0,0,2,0,0,6,2,0
2024,4,22,6,15,0,0,0,0,4,2,0
2024,4,22,6,30,0,0,0,0,4,4,0
2024,4,22,6,45,0,2,0,0,5,6,0
2024,4,22,7,0,0,3,0,0,4,9,0
2024,4,22,7,15,0,8,0,0,14,11,0
2024,4,22,7,30,0,11,0,0,19,14,0
2024,4,22,7,45,0,2,0,0,6,16,0
2024,4,22,8,0,0,0,0,0,4,15,0
2024,4,22,8,15,0,0,0,0,4,7,0
2024,4,22,8,30,0,0,0,0,8,8,0
2024,4,22,8,45,0,4,0,0,16,11,0
2024,4,22,9,0,0,4,0,0,16,12,0
2024,4,22,9,15,0,2,0,0,16,14,0
2024,4,22,9,30,0,0,0,0,15,16,0
2024,4,22,9,45,0,0,0,0,15,13,0
2024,4,22,10,0,0,3,0,0,15,16,0
2024,4,22,10,15,0,2,0,0,15,9,0
2024,4,22,10,30,0,0,0,0,20,15,0
2024,4,22,10,45,0,9,0,0,20,9,0
2024,4,22,11,0,0,8,0,0,20,5,0
2024,4,22,11,15,0,5,0,0,20,11,0
2024,4,22,11,30,0,0,0,0,22,14,0
2024,4,22,11,45,0,0,0,0,22,16,0
2024,4,22,12,0,0,0,0,0,22,6,0
2024,4,22,12,15,0,2,0,0,15,6,0
2024,4,22,12,30,0,6,0,0,15,5,0
2024,4,22,12,45,0,5,0,0,15,10,0
2024,4,22,13,0,0,12,0,0,24,10,0
2024,4,22,13,15,0,9,0,0,24,10,0
2024,4,22,13,30,0,15,0,0,24,10,0
2024,4,22,13,45,0,10,0,0,24,12,0
2024,4,22,14,0,0,7,0,0,22,12,0
2024,4,22,14,15,0,3,0,0,18,15,0
2024,4,22,14,30,0,0,0,0,18,12,0
2024,4,22,14,45,0,2,0,0,15,12,0
2024,4,22,15,0,0,0,0,0,15,10,0
2024,4,22,15,15,0,1,0,0,15,9,0
2024,4,22,15,30,0,0,0,0,15,10,0
2024,4,22,15,45,0,0,0,0,15,10,0
2024,4,22,16,0,0,0,0,0,14,9,0
2024,4,22,16,15,0,2,0,0,14,8,0
2024,4,22,16,30,0,4,0,0,14,8,0
2024,4,22,16,45,0,0,0,0,13,8,0
2024,4,22,17,0,0,3,0,0,13,12,0
2024,4,22,17,15,0,5,0,0,16,12,0
2024,4,22,17,30,0,6,0,0,16,14,0
2024,4,22,17,45,0,6,0,0,16,11,0
2024,4,22,18,0,0,1,0,0,16,16,0
2024,4,22,18,15,0,5,0,0,19,12,0
2024,4,22,18,30,0,6,0,0,19,10,0
2024,4,22,18,45,0,15,0,0,30,4,0
2024,4,22,19,0,0,20,0,0,30,3,0
2024,4,22,19,15,0,10,0,0,25,5,0
2024,4,22,19,30,0,0,0,0,30,17,0
2024,4,22,19,45,0,0,0,0,20,10,0
2024,4,22,20,0,0,28,0,0,50,2,0
2024,4,22,20,15,0,15,0,0,40,2,0
2024,4,22,20,30,0,11,0,0,35,3,0
2024,4,22,20,45,0,4,0,0,35,12,0
2024,4,22,21,0,0,8,0,0,35,18,0
2024,4,22,21,15,0,12,0,0,40,20,0
2024,4,22,21,30,0,14,0,0,38,4,0
2024,4,22,21,45,0,20,0,0,35,4,0
2024,4,22,22,0,0,16,0,0,30,6,0
2024,4,22,22,15,0,10,0,0,30,5,0
2024,4,22,22,30,0,14,0,0,30,4,0
2024,4,22,22,45,0,8,0,0,20,4,0
2024,4,22,23,0,0,0,0,0,15,3,0
2024,4,22,23,15,0,0,0,0,10,3,0
2024,4,22,23,30,0,0,0,0,6,3,0
2024,4,22,23,45,0,0,0,0,5,2,0
2024,4,22,0,0,0,0,0,0,2,0,0
2024,4,23,6,0,0,2,0,1,4,2,0
2024,4,23,6,15,0,0,0,1,3,2,0
2024,4,23,6,30,0,0,0,1,6,3,0
2024,4,23,6,45,0,3,0,1,8,3,0
2024,4,23,7,0,0,0,0,1,12,3,0
2024,4,23,7,15,0,0,0,1,8,4,0
2024,4,23,7,30,0,0,0,1,8,4,0
2024,4,23,7,45,0,2,0,1,10,8,0
2024,4,23,8,0,0,0,0,1,10,8,0
2024,4,23,8,15,0,10,0,1,22,3,0
2024,4,23,8,30,0,0,0,1,16,10,0
2024,4,23,8,45,0,0,0,1,12,8,0
2024,4,23,9,0,0,4,0,1,13,8,0
2024,4,23,9,15,0,10,0,1,14,9,0
2024,4,23,9,30,0,0,0,1,13,15,0
2024,4,23,9,45,0,1,0,1,13,12,0
2024,4,23,10,0,0,3,0,1,11,12,0
2024,4,23,10,15,0,8,0,1,11,12,0
2024,4,23,10,30,0,0,0,1,16,7,0
2024,4,23,10,45,0,2,0,1,12,5,0
2024,4,23,11,0,0,7,0,1,12,5,0
2024,4,23,11,15,0,2,0,1,12,8,0
2024,4,23,11,30,0,0,0,1,11,11,0
2024,4,23,11,45,0,0,0,1,12,11,0
2024,4,23,12,0,0,1,0,1,20,10,0
2024,4,22,12,15,0,3,0,1,20,12,0
2024,4,23,12,30,0,0,0,1,25,12,0
2024,4,23,12,45,0,0,0,1,25,15,0
2024,4,23,13,0,0,7,0,1,25,15,0
2024,4,23,13,15,0,5,0,1,17,15,0
2024,4,23,13,30,0,10,0,1,16,15,0
2024,4,23,13,45,0,12,0,1,17,15,0
2024,4,23,14,0,0,7,0,1,12,13,0
2024,4,23,14,15,0,0,0,1,13,12,0
2024,4,23,14,30,0,0,0,1,13,15,0
2024,4,23,14,45,0,0,0,1,11,12,0
2024,4,23,15,0,0,0,0,1,11,12,0
2024,4,23,15,15,0,2,0,1,12,10,0
2024,4,23,15,30,0,0,0,1,12,9,0
2024,4,23,15,45,0,3,0,1,13,10,0
2024,4,23,16,0,0,1,0,1,11,10,0
2024,4,23,16,15,0,0,0,1,11,9,0
2024,4,23,16,30,0,0,0,1,12,8,0
2024,4,23,16,45,0,5,0,1,12,8,0
2024,4,23,17,0,0,7,0,1,11,6,0
2024,4,23,17,15,0,2,0,1,11,4,0
2024,4,23,17,30,0,4,0,1,10,6,0
2024,4,23,17,45,0,0,0,1,16,14,0
2024,4,23,18,0,0,0,0,1,22,10,0
2024,4,23,18,15,0,0,0,1,22,15,0
2024,4,23,18,30,0,0,0,1,22,13,0
2024,4,22,18,45,0,0,0,1,22,10,0
2024,4,23,19,0,0,2,0,1,17,8,0
2024,4,23,19,15,0,4,0,1,22,14,0
2024,4,23,19,30,0,6,0,1,30,16,0
2024,4,23,19,45,0,11,0,1,35,18,0
2024,4,23,20,0,0,15,0,1,27,5,0
2024,4,23,20,15,0,8,0,1,26,5,0
2024,4,23,20,30,0,2,0,1,19,5,0
2024,4,23,20,45,0,0,0,1,19,13,0
2024,4,23,21,0,0,3,0,1,28,15,0
2024,4,23,21,15,0,15,0,1,35,20,0
2024,4,23,21,30,0,10,0,1,29,15,0
2024,4,23,21,45,0,8,0,1,30,10,0
2024,4,23,22,0,0,0,0,1,26,9,0
2024,4,23,22,15,0,12,0,1,28,6,0
2024,4,23,22,30,0,14,0,1,27,6,0
2024,4,23,22,45,0,2,0,1,20,6,0
2024,4,23,23,0,0,4,0,1,12,4,0
2024,4,23,23,15,0,4,0,1,11,4,0
2024,4,23,23,30,0,0,0,1,6,3,0
2024,4,23,23,45,0,0,0,1,2,2,0
2024,4,23,0,0,0,0,0,1,2,0,0
2024,4,24,6,0,0,0,0,2,1,2,0
2024,4,24,6,15,0,0,0,2,2,3,0
2024,4,24,6,30,0,0,0,2,2,3,0
2024,4,24,6,45,0,0,0,2,3,3,0
2024,4,24,7,0,0,0,0,2,5,4,0
2024,4,24,7,15,0,3,0,2,12,5,0
2024,4,24,7,30,0,5,0,2,16,10,0
2024,4,24,7,45,0,7,0,2,20,15,0
2024,4,24,8,0,0,6,0,2,20,17,0
2024,4,24,8,15,0,15,0,2,25,14,0
2024,4,24,8,30,0,0,0,2,14,10,0
2024,4,24,8,45,0,6,0,2,15,10,0
2024,4,24,9,0,0,9,0,2,14,10,0
2024,4,24,9,15,0,0,0,2,20,12,0
2024,4,24,9,30,0,0,0,2,13,15,0
2024,4,24,9,45,0,3,0,2,13,12,0
2024,4,24,10,0,0,1,0,2,11,12,0
2024,4,24,10,15,0,0,0,2,12,15,0
2024,4,24,10,30,0,9,0,2,11,13,0
2024,4,24,10,45,0,0,0,2,10,13,0
2024,4,24,11,0,0,4,0,2,11,12,0
2024,4,24,11,15,0,9,0,2,10,11,0
2024,4,24,11,30,0,3,0,2,13,10,0
2024,4,24,11,45,0,0,0,2,11,9,0
2024,4,24,12,0,0,8,0,2,17,9,0
2024,4,24,12,15,0,10,0,2,16,9,0
2024,4,24,12,30,0,14,0,2,16,10,0
2024,4,24,12,45,0,2,0,2,15,10,0
2024,4,24,13,0,0,0,0,2,16,10,0
2024,4,24,13,15,0,0,0,2,17,12,0
2024,4,24,13,30,0,2,0,2,16,12,0
2024,4,24,13,45,0,0,0,2,14,12,0
2024,4,24,14,0,0,0,0,2,18,12,0
2024,4,24,14,15,0,0,0,2,11,14,0
2024,4,24,14,30,0,5,0,2,12,8,0
2024,4,24,14,45,0,7,0,2,11,7,0
2024,4,24,15,0,0,3,0,2,10,12,0
2024,4,24,15,15,0,0,0,2,11,13,0
2024,4,24,15,30,0,0,0,2,10,13,0
2024,4,24,15,45,0,0,0,2,11,14,0
2024,4,24,16,0,0,12,0,2,13,13,0
2024,4,24,16,15,0,4,0,2,11,11,0
2024,4,24,16,30,0,0,0,2,11,7,0
2024,4,24,16,45,0,3,0,2,11,7,0
2024,4,24,17,0,0,2,0,2,11,8,0
2024,4,24,17,15,0,0,0,2,9,15,0
2024,4,24,17,30,0,0,0,2,10,8,0
2024,4,24,17,45,0,0,0,2,9,7,0
2024,4,24,18,0,0,3,0,2,14,7,0
2024,4,24,18,15,0,0,0,2,14,6,0
2024,4,24,18,30,0,0,0,2,15,6,0
2024,4,24,18,45,0,0,0,2,16,9,0
2024,4,24,19,0,0,0,0,2,18,14,0
2024,4,24,19,15,0,0,0,2,19,18,0
2024,4,24,19,30,0,6,0,2,20,11,0
2024,4,24,19,45,0,3,0,2,22,10,0
2024,4,24,20,0,0,9,0,2,24,10,0
2024,4,24,20,15,0,20,0,2,27,9,0
2024,4,24,20,30,0,25,0,2,25,9,0
2024,4,24,20,45,0,0,0,2,29,18,0
2024,4,24,21,0,0,6,0,2,30,15,0
2024,4,24,21,15,0,11,0,2,35,12,0
2024,4,24,21,30,0,15,0,2,35,12,0
2024,4,24,21,45,0,8,0,2,30,10,0
2024,4,24,22,0,0,12,0,2,30,7,0
2024,4,24,22,15,0,4,0,2,29,5,0
2024,4,24,22,30,0,9,0,2,22,5,0
2024,4,24,22,45,0,2,0,2,16,4,0
2024,4,24,23,0,0,0,0,2,11,2,0
2024,4,24,23,15,0,0,0,2,7,2,0
2024,4,24,23,30,0,2,0,2,3,2,0
2024,4,24,23,45,0,0,0,2,2,2,0
2024,4,24,0,0,0,0,0,2,2,0,0
2024,4,25,6,0,0,3,0,3,4,2,0
2024,4,25,6,15,0,1,0,3,3,2,0
2024,4,25,6,30,0,0,0,3,3,2,0
2024,4,25,6,45,0,2,0,3,7,4,0
2024,4,25,7,0,0,0,0,3,12,4,0
2024,4,25,7,15,0,0,0,3,12,5,0
2024,4,25,7,30,0,0,0,3,16,12,0
2024,4,25,7,45,0,0,0,3,14,11,0
2024,4,25,8,0,0,2,0,3,30,20,0
2024,4,25,8,15,0,4,0,3,22,18,0
2024,4,25,8,30,0,3,0,3,15,10,0
2024,4,25,8,45,0,0,0,3,14,5,0
2024,4,25,9,0,0,5,0,3,12,2,0
2024,4,25,9,15,0,7,0,3,11,2,0
2024,4,25,9,30,0,9,0,3,16,2,0
2024,4,25,9,45,0,6,0,3,13,7,0
2024,4,25,10,0,0,10,0,3,18,10,0
2024,4,25,10,15,0,6,0,3,15,2,0
2024,4,25,10,30,0,11,0,3,18,2,0
2024,4,25,10,45,0,12,0,3,18,4,0
2024,4,25,11,0,0,11,0,3,14,3,0
2024,4,25,11,15,0,8,0,3,15,2,0
2024,4,25,11,30,0,20,0,3,15,2,0
2024,4,25,11,45,0,12,0,3,15,2,0
2024,4,25,12,0,0,15,0,3,14,3,0
2024,4,25,12,15,0,8,0,3,12,4,0
2024,4,25,12,30,0,4,0,3,10,6,0
2024,4,25,12,45,0,6,0,3,11,10,0
2024,4,25,13,0,0,6,0,3,12,9,0
2024,4,25,13,15,0,9,0,3,10,9,0
2024,4,25,13,30,0,4,0,3,11,9,0
2024,4,25,13,45,0,7,0,3,11,9,0
2024,4,25,14,0,0,5,0,3,10,7,0
2024,4,25,14,15,0,5,0,3,10,7,0
2024,4,25,14,30,0,7,0,3,11,9,0
2024,4,25,14,45,0,7,0,3,9,9,0
2024,4,25,15,0,0,5,0,3,8,9,0
2024,4,25,15,15,0,3,0,3,9,9,0
2024,4,25,15,30,0,6,0,3,9,9,0
2024,4,25,15,45,0,8,0,3,10,9,0
2024,4,25,16,0,0,5,0,3,9,11,0
2024,4,25,16,15,0,4,0,3,8,14,0
2024,4,25,16,30,0,7,0,3,7,20,0
2024,4,25,16,45,0,8,0,3,10,14,0
2024,4,25,17,0,0,2,0,3,10,14,0
2024,4,25,17,15,0,0,0,3,8,10,0
2024,4,25,17,30,0,0,0,3,8,16,0
2024,4,25,17,45,0,0,0,3,9,11,0
2024,4,25,18,0,0,18,0,3,28,14,0
2024,4,25,18,15,0,20,0,3,26,14,0
2024,4,25,18,30,0,15,0,3,20,14,0
2024,4,25,18,45,0,14,0,3,20,15,0
2024,4,25,19,0,0,0,0,3,13,20,0
2024,4,25,19,15,0,0,0,3,13,17,0
2024,4,25,19,30,0,15,0,3,18,15,0
2024,4,25,19,45,0,8,0,3,22,15,0
2024,4,25,20,0,0,11,0,3,21,11,0
2024,4,25,20,15,0,23,0,3,30,9,0
2024,4,25,20,30,0,15,0,3,28,9,0
2024,4,25,20,45,0,0,0,3,25,11,0
2024,4,25,21,0,0,0,0,3,30,4,0
2024,4,25,21,15,0,0,0,3,32,6,0
2024,4,25,21,30,0,2,0,3,29,15,0
2024,4,25,21,45,0,5,0,3,33,12,0
2024,4,25,22,0,0,15,0,3,29,11,0
2024,4,25,22,15,0,12,0,3,25,8,0
2024,4,25,22,30,0,6,0,3,23,6,0
2024,4,25,22,45,0,11,0,3,28,4,0
2024,4,25,23,0,0,4,0,3,20,3,0
2024,4,25,23,15,0,0,0,3,7,3,0
2024,4,25,23,30,0,0,0,3,4,2,0
2024,4,25,23,45,0,0,0,3,2,2,0
2024,4,25,0,0,0,0,0,3,0,0,0
2024,4,26,6,0,0,2,0,4,3,2,0
2024,4,26,6,15,0,1,0,4,3,4,0
2024,4,26,6,30,0,0,0,4,3,4,0
2024,4,26,6,45,0,0,0,4,4,6,0
2024,4,26,7,0,0,0,0,4,6,9,0
2024,4,26,7,15,0,0,0,4,8,10,0
2024,4,26,7,30,0,0,0,4,12,19,0
2024,4,26,7,45,0,0,0,4,11,15,0
2024,4,26,8,0,0,3,0,4,12,9,0
2024,4,26,8,15,0,0,0,4,12,10,0
2024,4,26,8,30,0,0,0,4,14,11,0
2024,4,26,8,45,0,3,0,4,14,8,0
2024,4,26,9,0,0,9,0,4,15,8,0
2024,4,26,9,15,0,12,0,4,16,8,0
2024,4,26,9,30,0,18,0,4,20,9,0
2024,4,26,9,45,0,8,0,4,12,9,0
2024,4,26,10,0,0,6,0,4,10,8,0
2024,4,26,10,15,0,0,0,4,8,8,0
2024,4,26,10,30,0,0,0,4,8,10,0
2024,4,26,10,45,0,0,0,4,11,15,0
2024,4,26,11,0,0,4,0,4,12,16,0
2024,4,26,11,15,0,6,0,4,11,18,0
2024,4,26,11,30,0,2,0,4,8,20,0
2024,4,26,11,45,0,0,0,4,7,20,0
2024,4,26,12,0,0,0,0,4,12,17,0
2024,4,26,12,15,0,4,0,4,14,12,0
2024,4,26,12,30,0,8,0,4,15,10,0
2024,4,26,12,45,0,3,0,4,15,12,0
2024,4,26,13,0,0,0,0,4,16,15,0
2024,4,26,13,15,0,0,0,4,10,15,0
2024,4,26,13,30,0,4,0,4,9,10,0
2024,4,26,13,45,0,6,0,4,10,9,0
2024,4,26,14,0,0,0,0,4,8,14,0
2024,4,26,14,15,0,0,0,4,9,14,0
2024,4,26,14,30,0,4,0,4,11,8,0
2024,4,26,14,45,0,6,0,4,10,8,0
2024,4,26,15,0,0,2,0,4,8,11,0
2024,4,26,15,15,0,0,0,4,9,11,0
2024,4,26,15,30,0,0,0,4,9,12,0
2024,4,26,15,45,0,0,0,4,8,12,0
2024,4,26,16,0,0,0,0,4,8,15,0
2024,4,26,16,15,0,0,0,4,9,18,0
2024,4,26,16,30,0,5,0,4,11,14,0
2024,4,26,16,45,0,7,0,4,10,5,0
2024,4,26,17,0,0,3,0,4,11,5,0
2024,4,26,17,15,0,0,0,4,10,11,0
2024,4,26,17,30,0,3,0,4,11,2,0
2024,4,26,17,45,0,6,0,4,10,2,0
2024,4,26,18,0,0,4,0,4,9,14,0
2024,4,26,18,15,0,9,0,4,12,10,0
2024,4,26,18,30,0,18,0,4,20,10,0
2024,4,26,18,45,0,5,0,4,16,15,0
2024,4,26,19,0,0,3,0,4,16,10,0
2024,4,26,19,15,0,0,0,4,14,19,0
2024,4,26,19,30,0,7,0,4,13,4,0
2024,4,26,19,45,0,20,0,4,28,4,0
2024,4,26,20,0,0,29,0,4,32,4,0
2024,4,26,20,15,0,0,0,4,22,10,0
2024,4,26,20,30,0,0,0,4,23,19,0
2024,4,26,20,45,0,0,0,4,25,20,0
2024,4,26,21,0,0,2,0,4,33,14,0
2024,4,26,21,15,0,6,0,4,28,9,0
2024,4,26,21,30,0,9,0,4,26,9,0
2024,4,26,21,45,0,13,0,4,29,5,0
2024,4,26,22,0,0,11,0,4,25,5,0
2024,4,26,22,15,0,15,0,4,29,5,0
2024,4,26,22,30,0,7,0,4,11,4,0
2024,4,26,22,45,0,2,0,4,10,4,0
2024,4,26,23,0,0,0,0,4,10,2,0
2024,4,26,23,15,0,0,0,4,5,2,0
2024,4,26,23,30,0,0,0,4,3,2,0
2024,4,26,23,45,0,0,0,4,2,1,0
2024,4,26,0,0,0,0,0,4,0,0,0
2024,4,27,6,0,0,0,0,5,1,0,0
2024,4,27,6,15,0,0,0,5,1,1,0
2024,4,27,6,30,0,3,0,5,4,2,0
2024,4,27,6,45,0,0,0,5,2,4,0
2024,4,27,7,0,0,10,0,5,11,7,0
2024,4,27,7,15,0,6,0,5,9,8,0
2024,4,27,7,30,0,10,0,5,12,10,0
2024,4,27,7,45,0,0,0,5,6,15,0
2024,4,27,8,0,0,0,0,5,4,16,0
2024,4,27,8,15,0,0,0,5,4,16,0
2024,4,27,8,30,0,0,0,5,6,16,0
2024,4,27,8,45,0,0,0,5,6,16,0
2024,4,27,9,0,0,0,0,5,4,16,0
2024,4,27,9,15,0,0,0,5,4,16,0
2024,4,27,9,30,0,0,0,5,6,16,0
2024,4,27,9,45,0,0,0,5,8,12,0
2024,4,27,10,0,0,4,0,5,7,5,0
2024,4,27,10,15,0,6,0,5,7,5,0
2024,4,27,10,30,0,10,0,5,12,5,0
2024,4,27,10,45,0,15,0,5,18,6,0
2024,4,27,11,0,0,21,0,5,25,6,0
2024,4,27,11,15,0,10,0,5,14,6,0
2024,4,27,11,30,0,15,0,5,18,6,0
2024,4,27,11,45,0,6,0,5,11,8,0
2024,4,27,12,0,0,0,0,5,9,10,0
2024,4,27,12,15,0,0,0,5,7,10,0
2024,4,27,12,30,0,0,0,5,7,10,0
2024,4,27,12,45,0,0,0,5,5,6,0
2024,4,27,13,0,0,2,0,5,5,6,0
2024,4,27,13,15,0,6,0,5,8,5,0
2024,4,27,13,30,0,10,0,5,13,5,0
2024,4,27,13,45,0,10,0,5,13,6,0
2024,4,27,14,0,0,15,0,5,16,6,0
2024,4,27,14,15,0,18,0,5,20,7,0
2024,4,27,14,30,0,18,0,5,20,7,0
2024,4,27,14,45,0,15,0,5,17,5,0
2024,4,27,15,0,0,12,0,5,14,5,0
2024,4,27,15,15,0,12,0,5,14,5,0
2024,4,27,15,30,0,10,0,5,12,5,0
2024,4,27,15,45,0,18,0,5,19,7,0
2024,4,27,16,0,0,12,0,5,17,7,0
2024,4,27,16,15,0,0,0,5,8,6,0
2024,4,27,16,30,0,0,0,5,8,6,0
2024,4,27,16,45,0,0,0,5,6,4,0
2024,4,27,17,0,0,0,0,5,6,4,0
2024,4,27,17,15,0,7,0,5,9,4,0
2024,4,27,17,30,0,5,0,5,8,8,0
2024,4,27,17,45,0,5,0,5,6,8,0
2024,4,27,18,0,0,8,0,5,9,3,0
2024,4,27,18,15,0,8,0,5,11,10,0
2024,4,27,18,30,0,12,0,5,14,10,0
2024,4,27,18,45,0,12,0,5,13,8,0
2024,4,27,19,0,0,11,0,5,13,8,0
2024,4,27,19,15,0,9,0,5,10,8,0
2024,4,27,19,30,0,10,0,5,13,8,0
2024,4,27,19,45,0,6,0,5,13,8,0
2024,4,27,20,0,0,6,0,5,14,8,0
2024,4,27,20,15,0,7,0,5,11,6,0
2024,4,27,20,30,0,8,0,5,13,6,0
2024,4,27,20,45,0,4,0,5,9,4,0
2024,4,27,21,0,0,0,0,5,7,4,0
2024,4,27,21,15,0,0,0,5,7,4,0
2024,4,27,21,30,0,0,0,5,6,5,0
2024,4,27,21,45,0,0,0,5,6,5,0
2024,4,27,22,0,0,0,0,5,6,5,0
2024,4,27,22,15,0,0,0,5,5,4,0
2024,4,27,22,30,0,0,0,5,5,3,0
2024,4,27,22,45,0,0,0,5,7,1,0
2024,4,27,23,0,0,0,0,5,3,1,0
2024,4,27,23,15,0,0,0,5,1,0,0
2024,4,27,23,30,0,0,0,5,1,0,0
2024,4,27,23,45,0,0,0,5,1,0,0
2024,4,27,0,0,0,0,0,5,0,0,0
2024,4,28,6,0,0,0,0,6,0,0,0
2024,4,28,6,15,0,0,0,6,0,0,0
2024,4,28,6,30,0,0,0,6,0,1,0
2024,4,28,6,45,0,0,0,6,1,1,0
2024,4,28,7,0,0,0,0,6,2,3,0
2024,4,28,7,15,0,0,0,6,5,5,0
2024,4,28,7,30,0,0,0,6,7,6,0
2024,4,28,7,45,0,0,0,6,6,6,0
2024,4,28,8,0,0,0,0,6,6,8,0
2024,4,28,8,15,0,0,0,6,4,8,0
2024,4,28,8,30,0,0,0,6,7,8,0
2024,4,28,8,45,0,0,0,6,7,9,0
2024,4,28,9,0,0,0,0,6,4,10,0
2024,4,28,9,15,0,0,0,6,4,10,0
2024,4,28,9,30,0,0,0,6,5,10,0
2024,4,28,9,45,0,0,0,6,8,12,0
2024,4,28,10,0,0,6,0,6,9,11,0
2024,4,28,10,15,0,6,0,6,9,11,0
2024,4,28,10,30,0,11,0,6,14,8,0
2024,4,28,10,45,0,10,0,6,14,7,0
2024,4,28,11,0,0,8,0,6,16,7,0
2024,4,28,11,15,0,6,0,6,13,4,0
2024,4,28,11,30,0,6,0,6,13,4,0
2024,4,28,11,45,0,7,0,6,14,4,0
2024,4,28,12,0,0,0,0,6,11,6,0
2024,4,28,12,15,0,0,0,6,7,6,0
2024,4,28,12,30,0,0,0,6,7,6,0
2024,4,28,12,45,0,0,0,6,5,7,0
2024,4,28,13,0,0,0,0,6,6,8,0
2024,4,28,13,15,0,3,0,6,6,8,0
2024,4,28,13,30,0,4,0,6,10,8,0
2024,4,28,13,45,0,5,0,6,10,5,0
2024,4,28,14,0,0,3,0,6,11,5,0
2024,4,28,14,15,0,6,0,6,16,5,0
2024,4,28,14,30,0,12,0,6,14,6,0
2024,4,28,14,45,0,13,0,6,14,6,0
2024,4,28,15,0,0,11,0,6,12,6,0
2024,4,28,15,15,0,10,0,6,11,6,0
2024,4,28,15,30,0,11,0,6,11,6,0
2024,4,28,15,45,0,12,0,6,15,4,0
2024,4,28,16,0,0,6,0,6,17,4,0
2024,4,28,16,15,0,0,0,6,7,4,0
2024,4,28,16,30,0,0,0,6,7,4,0
2024,4,28,16,45,0,0,0,6,5,4,0
2024,4,28,17,0,0,0,0,6,5,4,0
2024,4,28,17,15,0,4,0,6,5,4,0
2024,4,28,17,30,0,3,0,6,7,9,0
2024,4,28,17,45,0,5,0,6,7,9,0
2024,4,28,18,0,0,6,0,6,9,9,0
2024,4,28,18,15,0,9,0,6,10,9,0
2024,4,28,18,30,0,11,0,6,13,10,0
2024,4,28,18,45,0,10,0,6,12,11,0
2024,4,28,19,0,0,10,0,6,11,11,0
2024,4,28,19,15,0,12,0,6,14,10,0
2024,4,28,19,30,0,9,0,6,11,9,0
2024,4,28,19,45,0,7,0,6,11,8,0
2024,4,28,20,0,0,7,0,6,9,5,0
2024,4,28,20,15,0,5,0,6,8,5,0
2024,4,28,20,30,0,5,0,6,8,4,0
2024,4,28,20,45,0,3,0,6,8,4,0
2024,4,28,21,0,0,0,0,6,5,3,0
2024,4,28,21,15,0,0,0,6,5,2,0
2024,4,28,21,30,0,0,0,6,5,2,0
2024,4,28,21,45,0,0,0,6,6,2,0
